
====================================
| IO Statistics                    |
|                                  |
| Interval size: 0.5 secs          |
| Col 1: Frames and bytes          |
|----------------------------------|
|                |1                |
| Interval
| Interval       | Frames |  Bytes |
| 111.5 <> 112.0 |      0 |      0 |
| 112.0 <> 112.5 |      2 |    310 |
| 112.5 <> 113.0 |      5 |    790 |
| 113.0 <> 113.5 |      0 |      0 |
| 113.5 <> 114.0 |     12 |   2001 |
| 114.0 <> 114.5 |     65 |  37892 |
| 114.5 <> 115.0 |    162 | 123587 |
| 115.0 <> 115.5 |    152 | 113775 |
| 115.5 <> 116.0 |     94 |  23789 |
| 116.0 <> 116.5 |    340 | 213015 |
| 116.5 <> 117.0 |     21 |   5333 |
| 117.0 <> 117.5 |    242 | 183391 |
| 117.5 <> 118.0 |     22 |  17199 |
| 118.0 <> 118.5 |    180 |  90383 |
| 118.5 <> 119.0 |     45 |  28416 |
| 119.0 <> 119.5 |      9 |   1664 |
| 119.5 <> 120.0 |     89 |  58537 |
| 120.0 <> 120.5 |     14 |  13023 |
| 120.5 <> 121.0 |    107 |  65745 |
| 121.0 <> 121.5 |    269 | 219196 |
| 121.5 <> 122.0 |    115 |  41553 |
| 122.0 <> 122.5 |     97 |  53498 |
| 122.5 <> 123.0 |    106 |  64792 |
| 123.0 <> 123.5 |     59 |  24597 |
| 123.5 <> 124.0 |    141 |  87891 |
| 124.0 <> 124.5 |    232 | 186103 |
| 124.5 <> 125.0 |    131 |  95844 |
| 125.0 <> 125.5 |    129 |  94754 |
| 125.5 <> 126.0 |    110 |  45319 |
| 126.0 <> 126.5 |    151 | 111161 |
| 126.5 <> 127.0 |     20 |   6421 |
| 127.0 <> 127.5 |     37 |   6088 |
| 127.5 <> 128.0 |    112 |  48398 |
| 128.0 <> 128.5 |     86 |  51884 |
| 128.5 <> 129.0 |     39 |  27276 |
| 129.0 <> 129.5 |    206 |  82647 |
| 129.5 <> 130.0 |    295 | 147358 |
| 130.0 <> 130.5 |    196 | 126140 |
| 130.5 <> 131.0 |     12 |   5825 |
| 131.0 <> 131.5 |    206 |  62098 |
| 131.5 <> 132.0 |     18 |   8815 |
| 132.0 <> 132.5 |     73 |  21808 |
| 132.5 <> 133.0 |     22 |   5751 |
| 133.0 <> 133.5 |      6 |   1147 |
| 133.5 <> 134.0 |     22 |   1476 |
| 134.0 <> 134.5 |     69 |   4335 |
| 134.5 <> 135.4 |      3 |    212 |
====================================
